Iter.  R0.in(2)       R0.out(3)      R1.in(4)       R1.out(5)      R2.in(6)       R2.out(7)      R3.in(8)       R3.out(9)      R4.in(10)      R4.out(11)     R5.in(12)      R5.out(13)     R6.in(14)      R6.out(15)     R7.in(16)      R7.out(17)     R8.in(18)      R8.out(19)     R9.in(20)      R9.out(21)     R10.in(22)     R10.out(23)    R11.in(24)     R11.out(25)    R12.in(26)     R12.out(27)    R13.in(28)     R13.out(29)    R14.in(30)     R14.out(31)    R15.in(32)     R15.out(33)    R16.in(34)     R16.out(35)    
186    1.696080e-05   1.711460e-05   2.097314e-05   2.124202e-05   2.068753e-05   2.073246e-05   2.177505e-05   2.283017e-05   2.092431e-05   2.095838e-05   8.685606e-06   2.038363e-05   5.696400e-09   4.916100e-09   1.272468e-05   1.509657e-05   1.944548e-05   2.475685e-05   9.446752e-06   1.092660e-05   2.072550e-05   2.066011e-05   1.010420e-08   7.511361e-09   5.734055e-06   4.827650e-06   5.906031e-06   6.688994e-06   6.336211e-06   5.914923e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
187    1.698450e-05   1.713855e-05   2.099461e-05   2.126356e-05   2.071834e-05   2.076345e-05   2.179385e-05   2.284892e-05   2.095109e-05   2.098521e-05   8.700071e-06   2.040131e-05   5.704710e-09   4.922985e-09   1.274390e-05   1.511511e-05   1.946331e-05   2.477389e-05   9.459714e-06   1.094499e-05   2.075648e-05   2.069084e-05   1.011968e-08   7.522016e-09   5.742574e-06   4.834887e-06   5.914923e-06   6.699092e-06   6.345500e-06   5.923573e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
188    1.700755e-05   1.716184e-05   2.101547e-05   2.128450e-05   2.074831e-05   2.079361e-05   2.181211e-05   2.286713e-05   2.097713e-05   2.101131e-05   8.714104e-06   2.041845e-05   5.712803e-09   4.929692e-09   1.276255e-05   1.513310e-05   1.948060e-05   2.479044e-05   9.472311e-06   1.096280e-05   2.078663e-05   2.072075e-05   1.013475e-08   7.532390e-09   5.750864e-06   4.841930e-06   5.923573e-06   6.708915e-06   6.354537e-06   5.931989e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
189    1.702995e-05   1.718447e-05   2.103573e-05   2.130484e-05   2.077747e-05   2.082296e-05   2.182984e-05   2.288481e-05   2.100245e-05   2.103670e-05   8.727717e-06   2.043506e-05   5.720682e-09   4.936223e-09   1.278063e-05   1.515056e-05   1.949736e-05   2.480649e-05   9.484551e-06   1.098005e-05   2.081597e-05   2.074985e-05   1.014942e-08   7.542491e-09   5.758930e-06   4.848782e-06   5.931989e-06   6.718470e-06   6.363327e-06   5.940175e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
190    1.705173e-05   1.720648e-05   2.105542e-05   2.132461e-05   2.080585e-05   2.085151e-05   2.184705e-05   2.290198e-05   2.102708e-05   2.106138e-05   8.740924e-06   2.045116e-05   5.728353e-09   4.942584e-09   1.279816e-05   1.516750e-05   1.951361e-05   2.482207e-05   9.496444e-06   1.099676e-05   2.084451e-05   2.077816e-05   1.016369e-08   7.552323e-09   5.766778e-06   4.855448e-06   5.940175e-06   6.727765e-06   6.371876e-06   5.948138e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
191    1.707291e-05   1.722786e-05   2.107455e-05   2.134381e-05   2.083345e-05   2.087929e-05   2.186375e-05   2.291865e-05   2.105102e-05   2.108538e-05   8.753735e-06   2.046677e-05   5.735821e-09   4.948778e-09   1.281516e-05   1.518394e-05   1.952937e-05   2.483718e-05   9.508000e-06   1.101294e-05   2.087228e-05   2.080571e-05   1.017757e-08   7.561894e-09   5.774412e-06   4.861932e-06   5.948138e-06   6.736804e-06   6.380190e-06   5.955882e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
192    1.709349e-05   1.724865e-05   2.109313e-05   2.136247e-05   2.086030e-05   2.090630e-05   2.187996e-05   2.293484e-05   2.107431e-05   2.110872e-05   8.766163e-06   2.048191e-05   5.743090e-09   4.954809e-09   1.283164e-05   1.519989e-05   1.954465e-05   2.485185e-05   9.519228e-06   1.102861e-05   2.089929e-05   2.083250e-05   1.019108e-08   7.571210e-09   5.781839e-06   4.868240e-06   5.955882e-06   6.745595e-06   6.388275e-06   5.963414e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
193    1.711350e-05   1.726886e-05   2.111119e-05   2.138060e-05   2.088642e-05   2.093258e-05   2.189570e-05   2.295055e-05   2.109695e-05   2.113141e-05   8.778220e-06   2.049657e-05   5.750165e-09   4.960680e-09   1.284763e-05   1.521537e-05   1.955946e-05   2.486608e-05   9.530136e-06   1.104379e-05   2.092556e-05   2.085856e-05   1.020422e-08   7.580276e-09   5.789063e-06   4.874374e-06   5.963414e-06   6.754144e-06   6.396138e-06   5.970738e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
194    1.713295e-05   1.728849e-05   2.112872e-05   2.139821e-05   2.091183e-05   2.095814e-05   2.191097e-05   2.296581e-05   2.111895e-05   2.115347e-05   8.789915e-06   2.051079e-05   5.757050e-09   4.966396e-09   1.286313e-05   1.523039e-05   1.957382e-05   2.487989e-05   9.540732e-06   1.105849e-05   2.095111e-05   2.088391e-05   1.021700e-08   7.589099e-09   5.796088e-06   4.880341e-06   5.970738e-06   6.762457e-06   6.403782e-06   5.977860e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
195    1.715185e-05   1.730757e-05   2.114575e-05   2.141531e-05   2.093653e-05   2.098300e-05   2.192579e-05   2.298061e-05   2.114035e-05   2.117491e-05   8.801260e-06   2.052457e-05   5.763751e-09   4.971960e-09   1.287816e-05   1.524497e-05   1.958774e-05   2.489329e-05   9.551027e-06   1.107273e-05   2.097595e-05   2.090856e-05   1.022943e-08   7.597684e-09   5.802921e-06   4.886143e-06   5.977860e-06   6.770539e-06   6.411215e-06   5.984784e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
196    1.717022e-05   1.732611e-05   2.116229e-05   2.143193e-05   2.096056e-05   2.100717e-05   2.194018e-05   2.299499e-05   2.116114e-05   2.119575e-05   8.812266e-06   2.053793e-05   5.770271e-09   4.977376e-09   1.289273e-05   1.525911e-05   1.960124e-05   2.490628e-05   9.561026e-06   1.108652e-05   2.100012e-05   2.093254e-05   1.024152e-08   7.606038e-09   5.809566e-06   4.891785e-06   5.984784e-06   6.778398e-06   6.418440e-06   5.991517e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
197    1.718808e-05   1.734413e-05   2.117836e-05   2.144806e-05   2.098392e-05   2.103067e-05   2.195414e-05   2.300894e-05   2.118135e-05   2.121601e-05   8.822941e-06   2.055088e-05   5.776616e-09   4.982646e-09   1.290687e-05   1.527284e-05   1.961433e-05   2.491889e-05   9.570739e-06   1.109988e-05   2.102361e-05   2.095585e-05   1.025327e-08   7.614165e-09   5.816027e-06   4.897271e-06   5.991517e-06   6.786037e-06   6.425465e-06   5.998062e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
198    1.720542e-05   1.736163e-05   2.119396e-05   2.146374e-05   2.100664e-05   2.105353e-05   2.196769e-05   2.302249e-05   2.120100e-05   2.123570e-05   8.833296e-06   2.056343e-05   5.782788e-09   4.987776e-09   1.292057e-05   1.528615e-05   1.962701e-05   2.493112e-05   9.580173e-06   1.111283e-05   2.104646e-05   2.097852e-05   1.026470e-08   7.622071e-09   5.822310e-06   4.902605e-06   5.998062e-06   6.793464e-06   6.432293e-06   6.004425e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
199    1.722228e-05   1.737864e-05   2.120911e-05   2.147896e-05   2.102872e-05   2.107575e-05   2.198084e-05   2.303563e-05   2.122009e-05   2.125483e-05   8.843340e-06   2.057560e-05   5.788793e-09   4.992767e-09   1.293386e-05   1.529907e-05   1.963931e-05   2.494299e-05   9.589336e-06   1.112536e-05   2.106867e-05   2.100056e-05   1.027582e-08   7.629762e-09   5.828418e-06   4.907790e-06   6.004425e-06   6.800683e-06   6.438930e-06   6.010609e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
200    1.723866e-05   1.739516e-05   2.122382e-05   2.149374e-05   2.105020e-05   2.109735e-05   2.199360e-05   2.304839e-05   2.123864e-05   2.127343e-05   8.853083e-06   2.058739e-05   5.794634e-09   4.997624e-09   1.294674e-05   1.531160e-05   1.965123e-05   2.495450e-05   9.598235e-06   1.113751e-05   2.109026e-05   2.102198e-05   1.028662e-08   7.637244e-09   5.834356e-06   4.912831e-06   6.010609e-06   6.807700e-06   6.445381e-06   6.016621e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
201    1.725457e-05   1.741121e-05   2.123811e-05   2.150809e-05   2.107107e-05   2.111834e-05   2.200598e-05   2.306077e-05   2.125667e-05   2.129150e-05   8.862533e-06   2.059881e-05   5.800316e-09   5.002349e-09   1.295923e-05   1.532376e-05   1.966279e-05   2.496566e-05   9.606877e-06   1.114927e-05   2.111125e-05   2.104281e-05   1.029713e-08   7.644520e-09   5.840128e-06   4.917732e-06   6.016621e-06   6.814519e-06   6.451650e-06   6.022464e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
202    1.727003e-05   1.742681e-05   2.125198e-05   2.152203e-05   2.109136e-05   2.113875e-05   2.201799e-05   2.307279e-05   2.127419e-05   2.130906e-05   8.871698e-06   2.060989e-05   5.805842e-09   5.006946e-09   1.297134e-05   1.533556e-05   1.967399e-05   2.497649e-05   9.615270e-06   1.116067e-05   2.113165e-05   2.106306e-05   1.030734e-08   7.651596e-09   5.845740e-06   4.922495e-06   6.022464e-06   6.821147e-06   6.457742e-06   6.028142e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
203    1.728505e-05   1.744195e-05   2.126544e-05   2.153556e-05   2.111108e-05   2.115859e-05   2.202965e-05   2.308445e-05   2.129121e-05   2.132612e-05   8.880588e-06   2.062063e-05   5.811216e-09   5.011418e-09   1.298309e-05   1.534700e-05   1.968486e-05   2.498700e-05   9.623419e-06   1.117170e-05   2.115149e-05   2.108274e-05   1.031727e-08   7.658478e-09   5.851193e-06   4.927124e-06   6.028142e-06   6.827588e-06   6.463663e-06   6.033660e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
204    1.729964e-05   1.745666e-05   2.127852e-05   2.154870e-05   2.113025e-05   2.117787e-05   2.204096e-05   2.309577e-05   2.130775e-05   2.134269e-05   8.889211e-06   2.063103e-05   5.816443e-09   5.015767e-09   1.299447e-05   1.535810e-05   1.969538e-05   2.499718e-05   9.631333e-06   1.118239e-05   2.117076e-05   2.110187e-05   1.032692e-08   7.665170e-09   5.856494e-06   4.931623e-06   6.033660e-06   6.833846e-06   6.469415e-06   6.039022e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
205    1.731381e-05   1.747095e-05   2.129121e-05   2.156145e-05   2.114888e-05   2.119661e-05   2.205193e-05   2.310675e-05   2.132381e-05   2.135879e-05   8.897573e-06   2.064111e-05   5.821525e-09   5.019998e-09   1.300551e-05   1.536887e-05   1.970559e-05   2.500706e-05   9.639016e-06   1.119275e-05   2.118949e-05   2.112046e-05   1.033629e-08   7.671677e-09   5.861646e-06   4.935995e-06   6.039022e-06   6.839928e-06   6.475005e-06   6.044233e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
206    1.732757e-05   1.748482e-05   2.130353e-05   2.157383e-05   2.116698e-05   2.121482e-05   2.206257e-05   2.311740e-05   2.133942e-05   2.137443e-05   8.905684e-06   2.065089e-05   5.826467e-09   5.024113e-09   1.301621e-05   1.537932e-05   1.971548e-05   2.501664e-05   9.646477e-06   1.120278e-05   2.120769e-05   2.113852e-05   1.034541e-08   7.678003e-09   5.866652e-06   4.940244e-06   6.044233e-06   6.845837e-06   6.480436e-06   6.049295e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
207    1.734094e-05   1.749830e-05   2.131549e-05   2.158585e-05   2.118458e-05   2.123251e-05   2.207290e-05   2.312774e-05   2.135458e-05   2.138962e-05   8.913549e-06   2.066036e-05   5.831272e-09   5.028115e-09   1.302659e-05   1.538945e-05   1.972507e-05   2.502594e-05   9.653720e-06   1.121250e-05   2.122538e-05   2.115608e-05   1.035427e-08   7.684154e-09   5.871517e-06   4.944373e-06   6.049295e-06   6.851578e-06   6.485712e-06   6.054214e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
208    1.735393e-05   1.751138e-05   2.132710e-05   2.159752e-05   2.120167e-05   2.124970e-05   2.208292e-05   2.313777e-05   2.136930e-05   2.140438e-05   8.921178e-06   2.066953e-05   5.835943e-09   5.032006e-09   1.303665e-05   1.539928e-05   1.973436e-05   2.503495e-05   9.660752e-06   1.122191e-05   2.124257e-05   2.117314e-05   1.036287e-08   7.690133e-09   5.876244e-06   4.948384e-06   6.054214e-06   6.857155e-06   6.490837e-06   6.058992e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
209    1.736654e-05   1.752409e-05   2.133837e-05   2.160885e-05   2.121828e-05   2.126640e-05   2.209264e-05   2.314750e-05   2.138360e-05   2.141872e-05   8.928575e-06   2.067843e-05   5.840484e-09   5.035790e-09   1.304640e-05   1.540881e-05   1.974337e-05   2.504369e-05   9.667578e-06   1.123103e-05   2.125926e-05   2.118971e-05   1.037124e-08   7.695945e-09   5.880837e-06   4.952281e-06   6.058992e-06   6.862573e-06   6.495816e-06   6.063634e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
210    1.737878e-05   1.753643e-05   2.134931e-05   2.161984e-05   2.123442e-05   2.128263e-05   2.210206e-05   2.315693e-05   2.139749e-05   2.143264e-05   8.935749e-06   2.068705e-05   5.844899e-09   5.039469e-09   1.305586e-05   1.541806e-05   1.975210e-05   2.505216e-05   9.674205e-06   1.123987e-05   2.127549e-05   2.120581e-05   1.037936e-08   7.701595e-09   5.885299e-06   4.956068e-06   6.063634e-06   6.867836e-06   6.500652e-06   6.068143e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
211    1.739067e-05   1.754840e-05   2.135992e-05   2.163051e-05   2.125009e-05   2.129840e-05   2.211120e-05   2.316609e-05   2.141098e-05   2.144616e-05   8.942706e-06   2.069540e-05   5.849189e-09   5.043046e-09   1.306502e-05   1.542703e-05   1.976056e-05   2.506038e-05   9.680638e-06   1.124842e-05   2.129125e-05   2.122146e-05   1.038726e-08   7.707086e-09   5.889634e-06   4.959746e-06   6.068143e-06   6.872948e-06   6.505350e-06   6.072523e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
212    1.740222e-05   1.756004e-05   2.137023e-05   2.164087e-05   2.126532e-05   2.131371e-05   2.212007e-05   2.317498e-05   2.142408e-05   2.145928e-05   8.949453e-06   2.070350e-05   5.853360e-09   5.046524e-09   1.307391e-05   1.543573e-05   1.976876e-05   2.506835e-05   9.686882e-06   1.125671e-05   2.130656e-05   2.123665e-05   1.039493e-08   7.712423e-09   5.893846e-06   4.963319e-06   6.072523e-06   6.877913e-06   6.509912e-06   6.076778e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
213    1.741343e-05   1.757133e-05   2.138022e-05   2.165092e-05   2.128012e-05   2.132859e-05   2.212867e-05   2.318359e-05   2.143680e-05   2.147203e-05   8.955994e-06   2.071134e-05   5.857413e-09   5.049904e-09   1.308252e-05   1.544416e-05   1.977671e-05   2.507607e-05   9.692942e-06   1.126473e-05   2.132143e-05   2.125142e-05   1.040238e-08   7.717610e-09   5.897937e-06   4.966790e-06   6.076778e-06   6.882736e-06   6.514343e-06   6.080909e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
214    1.742431e-05   1.758229e-05   2.138993e-05   2.166067e-05   2.129448e-05   2.134304e-05   2.213702e-05   2.319195e-05   2.144916e-05   2.148441e-05   8.962338e-06   2.071894e-05   5.861352e-09   5.053190e-09   1.309088e-05   1.545234e-05   1.978442e-05   2.508356e-05   9.698825e-06   1.127251e-05   2.133587e-05   2.126576e-05   1.040961e-08   7.722650e-09   5.901910e-06   4.970161e-06   6.080909e-06   6.887420e-06   6.518646e-06   6.084922e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
215    1.743488e-05   1.759293e-05   2.139934e-05   2.167014e-05   2.130844e-05   2.135708e-05   2.214511e-05   2.320006e-05   2.146115e-05   2.149643e-05   8.968489e-06   2.072630e-05   5.865180e-09   5.056384e-09   1.309897e-05   1.546028e-05   1.979188e-05   2.509083e-05   9.704534e-06   1.128004e-05   2.134991e-05   2.127969e-05   1.041664e-08   7.727548e-09   5.905770e-06   4.973435e-06   6.084922e-06   6.891968e-06   6.522825e-06   6.088819e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
216    1.744514e-05   1.760326e-05   2.140848e-05   2.167932e-05   2.132200e-05   2.137071e-05   2.215296e-05   2.320792e-05   2.147280e-05   2.150810e-05   8.974453e-06   2.073344e-05   5.868900e-09   5.059488e-09   1.310682e-05   1.546797e-05   1.979912e-05   2.509787e-05   9.710074e-06   1.128734e-05   2.136353e-05   2.129321e-05   1.042347e-08   7.732307e-09   5.909518e-06   4.976615e-06   6.088819e-06   6.896385e-06   6.526882e-06   6.092603e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
217    1.745510e-05   1.761329e-05   2.141734e-05   2.168823e-05   2.133516e-05   2.138394e-05   2.216057e-05   2.321555e-05   2.148410e-05   2.151943e-05   8.980235e-06   2.074035e-05   5.872514e-09   5.062505e-09   1.311442e-05   1.547543e-05   1.980613e-05   2.510469e-05   9.715452e-06   1.129440e-05   2.137676e-05   2.130635e-05   1.043010e-08   7.736931e-09   5.913158e-06   4.979703e-06   6.092603e-06   6.900674e-06   6.530822e-06   6.096278e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
218    1.746477e-05   1.762302e-05   2.142594e-05   2.169688e-05   2.134795e-05   2.139680e-05   2.216794e-05   2.322295e-05   2.149508e-05   2.153043e-05   8.985842e-06   2.074705e-05   5.876026e-09   5.065437e-09   1.312179e-05   1.548267e-05   1.981292e-05   2.511131e-05   9.720670e-06   1.130125e-05   2.138962e-05   2.131911e-05   1.043655e-08   7.741423e-09   5.916694e-06   4.982701e-06   6.096278e-06   6.904838e-06   6.534648e-06   6.099846e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
219    1.747415e-05   1.763247e-05   2.143428e-05   2.170527e-05   2.136036e-05   2.140928e-05   2.217510e-05   2.323012e-05   2.150573e-05   2.154111e-05   8.991278e-06   2.075355e-05   5.879438e-09   5.068286e-09   1.312894e-05   1.548968e-05   1.981951e-05   2.511773e-05   9.725733e-06   1.130787e-05   2.140210e-05   2.133150e-05   1.044280e-08   7.745787e-09   5.920126e-06   4.985613e-06   6.099846e-06   6.908882e-06   6.538362e-06   6.103310e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
220    1.748326e-05   1.764164e-05   2.144238e-05   2.171341e-05   2.137242e-05   2.142141e-05   2.218204e-05   2.323708e-05   2.151607e-05   2.155148e-05   8.996548e-06   2.075984e-05   5.882752e-09   5.071054e-09   1.313587e-05   1.549648e-05   1.982589e-05   2.512395e-05   9.730647e-06   1.131429e-05   2.141421e-05   2.134353e-05   1.044887e-08   7.750027e-09   5.923460e-06   4.988441e-06   6.103310e-06   6.912807e-06   6.541968e-06   6.106674e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
221    1.749210e-05   1.765053e-05   2.145023e-05   2.172131e-05   2.138412e-05   2.143317e-05   2.218877e-05   2.324382e-05   2.152611e-05   2.156154e-05   9.001658e-06   2.076593e-05   5.885972e-09   5.073744e-09   1.314258e-05   1.550308e-05   1.983207e-05   2.512998e-05   9.735414e-06   1.132051e-05   2.142598e-05   2.135521e-05   1.045477e-08   7.754145e-09   5.926697e-06   4.991186e-06   6.106674e-06   6.916618e-06   6.545469e-06   6.109939e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
222    1.750069e-05   1.765917e-05   2.145785e-05   2.172897e-05   2.139549e-05   2.144460e-05   2.219529e-05   2.325036e-05   2.153586e-05   2.157130e-05   9.006611e-06   2.077183e-05   5.889100e-09   5.076358e-09   1.314909e-05   1.550948e-05   1.983806e-05   2.513582e-05   9.740040e-06   1.132654e-05   2.143740e-05   2.136655e-05   1.046050e-08   7.758145e-09   5.929839e-06   4.993851e-06   6.109939e-06   6.920318e-06   6.548867e-06   6.113109e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
223    1.750901e-05   1.766755e-05   2.146524e-05   2.173640e-05   2.140652e-05   2.145570e-05   2.220162e-05   2.325671e-05   2.154532e-05   2.158078e-05   9.011414e-06   2.077755e-05   5.892138e-09   5.078897e-09   1.315539e-05   1.551568e-05   1.984387e-05   2.514148e-05   9.744528e-06   1.133237e-05   2.144849e-05   2.137756e-05   1.046606e-08   7.762031e-09   5.932891e-06   4.996439e-06   6.113109e-06   6.923910e-06   6.552166e-06   6.116186e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
224    1.751710e-05   1.767568e-05   2.147241e-05   2.174361e-05   2.141724e-05   2.146647e-05   2.220776e-05   2.326286e-05   2.155450e-05   2.158998e-05   9.016069e-06   2.078309e-05   5.895089e-09   5.081363e-09   1.316150e-05   1.552169e-05   1.984949e-05   2.514698e-05   9.748883e-06   1.133802e-05   2.145926e-05   2.138826e-05   1.047146e-08   7.765804e-09   5.935853e-06   4.998951e-06   6.116186e-06   6.927396e-06   6.555368e-06   6.119173e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
225    1.752494e-05   1.768357e-05   2.147937e-05   2.175061e-05   2.142764e-05   2.147692e-05   2.221370e-05   2.326882e-05   2.156341e-05   2.159891e-05   9.020582e-06   2.078846e-05   5.897955e-09   5.083759e-09   1.316743e-05   1.552751e-05   1.985494e-05   2.515230e-05   9.753107e-06   1.134349e-05   2.146971e-05   2.139863e-05   1.047670e-08   7.769469e-09   5.938728e-06   5.001389e-06   6.119173e-06   6.930780e-06   6.558475e-06   6.122073e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
226    1.753255e-05   1.769123e-05   2.148611e-05   2.175739e-05   2.143773e-05   2.148707e-05   2.221947e-05   2.327461e-05   2.157205e-05   2.160758e-05   9.024957e-06   2.079366e-05   5.900738e-09   5.086087e-09   1.317317e-05   1.553316e-05   1.986022e-05   2.515746e-05   9.757205e-06   1.134879e-05   2.147986e-05   2.140871e-05   1.048179e-08   7.773028e-09   5.941520e-06   5.003756e-06   6.122073e-06   6.934065e-06   6.561492e-06   6.124887e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
227    1.753994e-05   1.769866e-05   2.149266e-05   2.176397e-05   2.144753e-05   2.149692e-05   2.222506e-05   2.328022e-05   2.158044e-05   2.161599e-05   9.029198e-06   2.079870e-05   5.903441e-09   5.088348e-09   1.317873e-05   1.553864e-05   1.986534e-05   2.516246e-05   9.761181e-06   1.135392e-05   2.148971e-05   2.141849e-05   1.048673e-08   7.776484e-09   5.944229e-06   5.006054e-06   6.124887e-06   6.937253e-06   6.564419e-06   6.127619e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
228    1.754710e-05   1.770586e-05   2.149900e-05   2.177035e-05   2.145704e-05   2.150649e-05   2.223048e-05   2.328565e-05   2.158858e-05   2.162414e-05   9.033309e-06   2.080358e-05   5.906066e-09   5.090543e-09   1.318412e-05   1.554395e-05   1.987030e-05   2.516730e-05   9.765037e-06   1.135889e-05   2.149927e-05   2.142798e-05   1.049152e-08   7.779840e-09   5.946859e-06   5.008284e-06   6.127619e-06   6.940347e-06   6.567261e-06   6.130269e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
229    1.755406e-05   1.771286e-05   2.150516e-05   2.177654e-05   2.146628e-05   2.151577e-05   2.223573e-05   2.329092e-05   2.159648e-05   2.163206e-05   9.037293e-06   2.080831e-05   5.908614e-09   5.092676e-09   1.318934e-05   1.554910e-05   1.987510e-05   2.517200e-05   9.768778e-06   1.136371e-05   2.150854e-05   2.143720e-05   1.049617e-08   7.783098e-09   5.949412e-06   5.010448e-06   6.130269e-06   6.943350e-06   6.570018e-06   6.132842e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
230    1.756080e-05   1.771964e-05   2.151113e-05   2.178254e-05   2.147524e-05   2.152478e-05   2.224082e-05   2.329603e-05   2.160415e-05   2.163974e-05   9.041155e-06   2.081289e-05   5.911089e-09   5.094747e-09   1.319441e-05   1.555409e-05   1.987975e-05   2.517655e-05   9.772407e-06   1.136837e-05   2.151755e-05   2.144614e-05   1.050069e-08   7.786262e-09   5.951890e-06   5.012549e-06   6.132842e-06   6.946264e-06   6.572694e-06   6.135339e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
231    1.756735e-05   1.772622e-05   2.151691e-05   2.178837e-05   2.148393e-05   2.153352e-05   2.224576e-05   2.330099e-05   2.161159e-05   2.164720e-05   9.044899e-06   2.081733e-05   5.913492e-09   5.096758e-09   1.319931e-05   1.555893e-05   1.988426e-05   2.518096e-05   9.775927e-06   1.137288e-05   2.152629e-05   2.145482e-05   1.050508e-08   7.789334e-09   5.954295e-06   5.014588e-06   6.135339e-06   6.949091e-06   6.575290e-06   6.137761e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
232    1.757370e-05   1.773260e-05   2.152253e-05   2.179401e-05   2.149237e-05   2.154200e-05   2.225055e-05   2.330579e-05   2.161880e-05   2.165443e-05   9.048527e-06   2.082163e-05   5.915825e-09   5.098711e-09   1.320407e-05   1.556361e-05   1.988863e-05   2.518523e-05   9.779341e-06   1.137725e-05   2.153477e-05   2.146324e-05   1.050933e-08   7.792316e-09   5.956628e-06   5.016566e-06   6.137761e-06   6.951835e-06   6.577809e-06   6.140112e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
233    1.757986e-05   1.773880e-05   2.152797e-05   2.179949e-05   2.150056e-05   2.155024e-05   2.225519e-05   2.331044e-05   2.162581e-05   2.166145e-05   9.052044e-06   2.082579e-05   5.918090e-09   5.100607e-09   1.320867e-05   1.556816e-05   1.989286e-05   2.518938e-05   9.782652e-06   1.138149e-05   2.154300e-05   2.147141e-05   1.051346e-08   7.795211e-09   5.958893e-06   5.018486e-06   6.140112e-06   6.954498e-06   6.580254e-06   6.142394e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
234    1.758584e-05   1.774480e-05   2.153325e-05   2.180479e-05   2.150851e-05   2.155823e-05   2.225968e-05   2.331495e-05   2.163260e-05   2.166825e-05   9.055452e-06   2.082982e-05   5.920289e-09   5.102449e-09   1.321314e-05   1.557256e-05   1.989696e-05   2.519339e-05   9.785863e-06   1.138559e-05   2.155099e-05   2.147935e-05   1.051747e-08   7.798021e-09   5.961090e-06   5.020349e-06   6.142394e-06   6.957081e-06   6.582625e-06   6.144607e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
