Iter.  R0.in(2)       R0.out(3)      R1.in(4)       R1.out(5)      R2.in(6)       R2.out(7)      R3.in(8)       R3.out(9)      R4.in(10)      R4.out(11)     R5.in(12)      R5.out(13)     R6.in(14)      R6.out(15)     R7.in(16)      R7.out(17)     R8.in(18)      R8.out(19)     R9.in(20)      R9.out(21)     R10.in(22)     R10.out(23)    R11.in(24)     R11.out(25)    R12.in(26)     R12.out(27)    R13.in(28)     R13.out(29)    R14.in(30)     R14.out(31)    R15.in(32)     R15.out(33)    R16.in(34)     R16.out(35)    
144    1.435143e-03   1.282721e-03   7.226697e-04   1.482654e-04   5.319184e-06   2.281710e-06   2.093533e-03   5.597673e-04   7.798476e-05   1.879966e-05   1.150755e-02   7.831282e-03   2.838816e-06   2.838819e-06   9.687370e-03   3.439987e-03   7.052075e-03   1.862705e-03   7.717040e-03   1.349988e-02   2.282884e-06   1.796078e-06   3.759018e-06   3.760715e-06   1.191631e-05   1.726295e-03   3.816514e-03   9.659781e-03   1.671834e-03   3.835620e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
145    1.424638e-03   1.269293e-03   7.128456e-04   1.450017e-04   5.115397e-06   2.166605e-06   2.072433e-03   5.508667e-04   7.636488e-05   1.817487e-05   1.148221e-02   7.790088e-03   2.856179e-06   2.856182e-06   9.613628e-03   3.409602e-03   7.012799e-03   1.844386e-03   7.742030e-03   1.339727e-02   2.167829e-06   1.725148e-06   3.781157e-06   3.782862e-06   1.182179e-05   1.736037e-03   3.835620e-03   9.709354e-03   1.678731e-03   3.854218e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
146    1.414947e-03   1.257014e-03   7.037737e-04   1.420044e-04   4.936346e-06   2.067452e-06   2.052733e-03   5.425752e-04   7.488133e-05   1.761440e-05   1.145956e-02   7.751377e-03   2.872999e-06   2.873002e-06   9.544942e-03   3.381362e-03   6.975946e-03   1.827152e-03   7.766651e-03   1.330142e-02   2.068720e-06   1.663999e-06   3.802599e-06   3.804312e-06   1.173723e-05   1.745470e-03   3.854218e-03   9.757399e-03   1.685498e-03   3.872306e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
147    1.405990e-03   1.245751e-03   6.953759e-04   1.392441e-04   4.777723e-06   1.981141e-06   2.034309e-03   5.348372e-04   7.351826e-05   1.710905e-05   1.143932e-02   7.714949e-03   2.889290e-06   2.889293e-06   9.480879e-03   3.355068e-03   6.941316e-03   1.810919e-03   7.790857e-03   1.321178e-02   1.982450e-06   1.610727e-06   3.823361e-06   3.825082e-06   1.166123e-05   1.754601e-03   3.872306e-03   9.803946e-03   1.692125e-03   3.889885e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
148    1.397695e-03   1.235391e-03   6.875843e-04   1.366954e-04   4.636199e-06   1.905332e-06   2.017050e-03   5.276038e-04   7.226221e-05   1.665128e-05   1.142123e-02   7.680626e-03   2.905064e-06   2.905067e-06   9.421048e-03   3.330542e-03   6.908732e-03   1.795613e-03   7.814609e-03   1.312783e-02   1.906677e-06   1.563898e-06   3.843460e-06   3.845188e-06   1.159263e-05   1.763438e-03   3.889885e-03   9.849023e-03   1.698606e-03   3.906959e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
149    1.389999e-03   1.225837e-03   6.803399e-04   1.343366e-04   4.509149e-06   1.838223e-06   2.000858e-03   5.208315e-04   7.110170e-05   1.623487e-05   1.140508e-02   7.648247e-03   2.920334e-06   2.920338e-06   9.365092e-03   3.307628e-03   6.878032e-03   1.781164e-03   7.837879e-03   1.304912e-02   1.839601e-06   1.522412e-06   3.862913e-06   3.864648e-06   1.153049e-05   1.771990e-03   3.906959e-03   9.892665e-03   1.704935e-03   3.923532e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
150    1.382846e-03   1.217005e-03   6.735912e-04   1.321487e-04   4.394473e-06   1.778410e-06   1.985647e-03   5.144816e-04   7.002684e-05   1.585465e-05   1.139065e-02   7.617668e-03   2.935114e-06   2.935117e-06   9.312694e-03   3.286187e-03   6.849075e-03   1.767511e-03   7.860644e-03   1.297523e-02   1.779818e-06   1.485407e-06   3.881738e-06   3.883480e-06   1.147402e-05   1.780264e-03   3.923532e-03   9.934904e-03   1.711108e-03   3.939612e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
151    1.376188e-03   1.208821e-03   6.672928e-04   1.301150e-04   4.290469e-06   1.724776e-06   1.971337e-03   5.085195e-04   6.902909e-05   1.550629e-05   1.137778e-02   7.588759e-03   2.949416e-06   2.949419e-06   9.263564e-03   3.266093e-03   6.821730e-03   1.754598e-03   7.882888e-03   1.290579e-02   1.726211e-06   1.452202e-06   3.899952e-06   3.901700e-06   1.142254e-05   1.788268e-03   3.939612e-03   9.975776e-03   1.717125e-03   3.955206e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
152    1.369979e-03   1.201222e-03   6.614048e-04   1.282211e-04   4.195740e-06   1.676424e-06   1.957859e-03   5.029145e-04   6.810099e-05   1.518609e-05   1.136630e-02   7.561402e-03   2.963254e-06   2.963257e-06   9.217442e-03   3.247237e-03   6.795881e-03   1.742374e-03   7.904600e-03   1.284045e-02   1.677885e-06   1.422247e-06   3.917571e-06   3.919327e-06   1.137550e-05   1.796010e-03   3.955206e-03   1.001532e-02   1.722983e-03   3.970324e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
153    1.364182e-03   1.194153e-03   6.558916e-04   1.264542e-04   4.109127e-06   1.632625e-06   1.945149e-03   4.976387e-04   6.723603e-05   1.489095e-05   1.135606e-02   7.535488e-03   2.976641e-06   2.976644e-06   9.174094e-03   3.229518e-03   6.771422e-03   1.730792e-03   7.925771e-03   1.277890e-02   1.634110e-06   1.395095e-06   3.934614e-06   3.936375e-06   1.133240e-05   1.803497e-03   3.970324e-03   1.005356e-02   1.728683e-03   3.984973e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
154    1.358762e-03   1.187565e-03   6.507219e-04   1.248030e-04   4.029659e-06   1.592778e-06   1.933152e-03   4.926671e-04   6.642847e-05   1.461817e-05   1.134695e-02   7.510921e-03   2.989589e-06   2.989592e-06   9.133307e-03   3.212848e-03   6.748256e-03   1.719810e-03   7.946397e-03   1.272086e-02   1.594285e-06   1.370378e-06   3.951096e-06   3.952864e-06   1.129282e-05   1.810736e-03   3.984973e-03   1.009054e-02   1.734225e-03   3.999165e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
155    1.353687e-03   1.181414e-03   6.458676e-04   1.232575e-04   3.956518e-06   1.556387e-06   1.921815e-03   4.879772e-04   6.567325e-05   1.436545e-05   1.133883e-02   7.487612e-03   3.002112e-06   3.002115e-06   9.094888e-03   3.197145e-03   6.726296e-03   1.709389e-03   7.966476e-03   1.266609e-02   1.557915e-06   1.347793e-06   3.967034e-06   3.968808e-06   1.125639e-05   1.817736e-03   3.999165e-03   1.012630e-02   1.739610e-03   4.012910e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
156    1.348929e-03   1.175662e-03   6.413035e-04   1.218088e-04   3.889006e-06   1.523034e-06   1.911092e-03   4.835485e-04   6.496589e-05   1.413078e-05   1.133163e-02   7.465479e-03   3.014221e-06   3.014224e-06   9.058662e-03   3.182339e-03   6.705463e-03   1.699493e-03   7.986010e-03   1.261434e-02   1.524581e-06   1.327082e-06   3.982444e-06   3.984224e-06   1.122281e-05   1.824503e-03   4.012910e-03   1.016086e-02   1.744840e-03   4.026217e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
157    1.344464e-03   1.170275e-03   6.370070e-04   1.204490e-04   3.826528e-06   1.492367e-06   1.900940e-03   4.793625e-04   6.430239e-05   1.391241e-05   1.132523e-02   7.444447e-03   3.025929e-06   3.025932e-06   9.024471e-03   3.168362e-03   6.685684e-03   1.690090e-03   8.005002e-03   1.256540e-02   1.493933e-06   1.308031e-06   3.997343e-06   3.999127e-06   1.119180e-05   1.831045e-03   4.026217e-03   1.019428e-02   1.749917e-03   4.039099e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
158    1.340268e-03   1.165224e-03   6.329578e-04   1.191710e-04   3.768569e-06   1.464088e-06   1.891321e-03   4.754023e-04   6.367920e-05   1.370883e-05   1.131956e-02   7.424449e-03   3.037248e-06   3.037251e-06   8.992170e-03   3.155155e-03   6.666891e-03   1.681149e-03   8.023456e-03   1.251909e-02   1.465670e-06   1.290456e-06   4.011744e-06   4.013534e-06   1.116310e-05   1.837368e-03   4.039099e-03   1.022657e-02   1.754844e-03   4.051565e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
159    1.336321e-03   1.160480e-03   6.291377e-04   1.179684e-04   3.714683e-06   1.437941e-06   1.882200e-03   4.716525e-04   6.309311e-05   1.351869e-05   1.131455e-02   7.405421e-03   3.048189e-06   3.048193e-06   8.961628e-03   3.142665e-03   6.649023e-03   1.672642e-03   8.041378e-03   1.247522e-02   1.439539e-06   1.274199e-06   4.025664e-06   4.027459e-06   1.113650e-05   1.843478e-03   4.051565e-03   1.025777e-02   1.759622e-03   4.063627e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
160    1.332605e-03   1.156020e-03   6.255299e-04   1.168355e-04   3.664481e-06   1.413704e-06   1.873543e-03   4.680991e-04   6.254127e-05   1.334080e-05   1.131012e-02   7.387305e-03   3.058765e-06   3.058768e-06   8.932724e-03   3.130843e-03   6.632024e-03   1.664544e-03   8.058776e-03   1.243364e-02   1.415318e-06   1.259126e-06   4.039118e-06   4.040917e-06   1.111182e-05   1.849383e-03   4.063627e-03   1.028792e-02   1.764254e-03   4.075295e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
161    1.329102e-03   1.151822e-03   6.221195e-04   1.157670e-04   3.617624e-06   1.391188e-06   1.865323e-03   4.647292e-04   6.202108e-05   1.317412e-05   1.130623e-02   7.370048e-03   3.068986e-06   3.068990e-06   8.905349e-03   3.119642e-03   6.615841e-03   1.656831e-03   8.075658e-03   1.239420e-02   1.392816e-06   1.245118e-06   4.052119e-06   4.053923e-06   1.108887e-05   1.855089e-03   4.075295e-03   1.031705e-02   1.768744e-03   4.086581e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
162    1.325798e-03   1.147866e-03   6.188927e-04   1.147583e-04   3.573812e-06   1.370227e-06   1.857510e-03   4.615310e-04   6.153022e-05   1.301770e-05   1.130282e-02   7.353599e-03   3.078864e-06   3.078867e-06   8.879401e-03   3.109023e-03   6.600427e-03   1.649480e-03   8.092032e-03   1.235675e-02   1.371869e-06   1.232074e-06   4.064682e-06   4.066491e-06   1.106752e-05   1.860603e-03   4.086581e-03   1.034518e-02   1.773095e-03   4.097495e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
163    1.322678e-03   1.144134e-03   6.158371e-04   1.138051e-04   3.532781e-06   1.350675e-06   1.850081e-03   4.584937e-04   6.106656e-05   1.287073e-05   1.129983e-02   7.337914e-03   3.088409e-06   3.088412e-06   8.854789e-03   3.098947e-03   6.585737e-03   1.642472e-03   8.107908e-03   1.232118e-02   1.352330e-06   1.219904e-06   4.076820e-06   4.078634e-06   1.104762e-05   1.865929e-03   4.097495e-03   1.037236e-02   1.777309e-03   4.108048e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
164    1.319730e-03   1.140610e-03   6.129412e-04   1.129035e-04   3.494295e-06   1.332405e-06   1.843013e-03   4.556073e-04   6.062819e-05   1.273244e-05   1.129723e-02   7.322949e-03   3.097631e-06   3.097634e-06   8.831428e-03   3.089380e-03   6.571730e-03   1.635786e-03   8.123297e-03   1.228737e-02   1.334072e-06   1.208530e-06   4.088548e-06   4.090365e-06   1.102905e-05   1.871075e-03   4.108048e-03   1.039861e-02   1.781390e-03   4.118251e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
165    1.316942e-03   1.137279e-03   6.101946e-04   1.120499e-04   3.458145e-06   1.315304e-06   1.836283e-03   4.528625e-04   6.021336e-05   1.260217e-05   1.129498e-02   7.308664e-03   3.106541e-06   3.106544e-06   8.809238e-03   3.080290e-03   6.558367e-03   1.629406e-03   8.138208e-03   1.225521e-02   1.316983e-06   1.197881e-06   4.099877e-06   4.101699e-06   1.101171e-05   1.876045e-03   4.118251e-03   1.042397e-02   1.785342e-03   4.128113e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
166    1.314302e-03   1.134128e-03   6.075876e-04   1.112413e-04   3.424146e-06   1.299273e-06   1.829872e-03   4.502510e-04   5.982047e-05   1.247933e-05   1.129304e-02   7.295024e-03   3.115149e-06   3.115152e-06   8.788148e-03   3.071648e-03   6.545613e-03   1.623315e-03   8.152653e-03   1.222461e-02   1.300963e-06   1.187897e-06   4.110821e-06   4.112647e-06   1.099549e-05   1.880847e-03   4.128113e-03   1.044845e-02   1.789166e-03   4.137645e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
167    1.311803e-03   1.131145e-03   6.051116e-04   1.104746e-04   3.392129e-06   1.284222e-06   1.823762e-03   4.477647e-04   5.944806e-05   1.236335e-05   1.129138e-02   7.281992e-03   3.123463e-06   3.123467e-06   8.768092e-03   3.063426e-03   6.533435e-03   1.617497e-03   8.166642e-03   1.219547e-02   1.285923e-06   1.178523e-06   4.121393e-06   4.123222e-06   1.098030e-05   1.885484e-03   4.137645e-03   1.047209e-02   1.792868e-03   4.146857e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
168    1.309434e-03   1.128318e-03   6.027584e-04   1.097471e-04   3.361944e-06   1.270073e-06   1.817936e-03   4.453965e-04   5.909481e-05   1.225375e-05   1.128997e-02   7.269538e-03   3.131495e-06   3.131498e-06   8.749007e-03   3.055601e-03   6.521802e-03   1.611938e-03   8.180187e-03   1.216770e-02   1.271784e-06   1.169709e-06   4.131603e-06   4.133436e-06   1.096607e-05   1.889962e-03   4.146857e-03   1.049492e-02   1.796450e-03   4.155758e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
169    1.307187e-03   1.125638e-03   6.005205e-04   1.090563e-04   3.333456e-06   1.256754e-06   1.812378e-03   4.431397e-04   5.875949e-05   1.215008e-05   1.128879e-02   7.257631e-03   3.139252e-06   3.139256e-06   8.730837e-03   3.048148e-03   6.510685e-03   1.606625e-03   8.193299e-03   1.214124e-02   1.258475e-06   1.161411e-06   4.141464e-06   4.143301e-06   1.095273e-05   1.894287e-03   4.155758e-03   1.051696e-02   1.799915e-03   4.164359e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
170    1.305054e-03   1.123094e-03   5.983910e-04   1.083999e-04   3.306540e-06   1.244202e-06   1.807073e-03   4.409878e-04   5.844097e-05   1.205193e-05   1.128781e-02   7.246242e-03   3.146744e-06   3.146748e-06   8.713528e-03   3.041046e-03   6.500057e-03   1.601544e-03   8.205989e-03   1.211601e-02   1.245932e-06   1.153591e-06   4.150987e-06   4.152827e-06   1.094019e-05   1.898464e-03   4.164359e-03   1.053824e-02   1.803266e-03   4.172669e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
171    1.303029e-03   1.120679e-03   5.963635e-04   1.077759e-04   3.281087e-06   1.232360e-06   1.802007e-03   4.389351e-04   5.813821e-05   1.195892e-05   1.128702e-02   7.235347e-03   3.153979e-06   3.153983e-06   8.697033e-03   3.034275e-03   6.489894e-03   1.596684e-03   8.218268e-03   1.209193e-02   1.234099e-06   1.146213e-06   4.160184e-06   4.162027e-06   1.092842e-05   1.902497e-03   4.172669e-03   1.055879e-02   1.806507e-03   4.180696e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
172    1.301105e-03   1.118384e-03   5.944321e-04   1.071822e-04   3.256994e-06   1.221176e-06   1.797169e-03   4.369761e-04   5.785025e-05   1.187073e-05   1.128638e-02   7.224919e-03   3.160966e-06   3.160970e-06   8.681304e-03   3.027817e-03   6.480171e-03   1.592035e-03   8.230148e-03   1.206895e-02   1.222923e-06   1.139244e-06   4.169064e-06   4.170910e-06   1.091734e-05   1.906391e-03   4.180696e-03   1.057862e-02   1.809642e-03   4.188450e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
173    1.299275e-03   1.116201e-03   5.925914e-04   1.066171e-04   3.234169e-06   1.210602e-06   1.792545e-03   4.351059e-04   5.757622e-05   1.178704e-05   1.128590e-02   7.214936e-03   3.167713e-06   3.167717e-06   8.666300e-03   3.021655e-03   6.470866e-03   1.587584e-03   8.241639e-03   1.204701e-02   1.212357e-06   1.132656e-06   4.177638e-06   4.179488e-06   1.090692e-05   1.910151e-03   4.188450e-03   1.059776e-02   1.812672e-03   4.195940e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
174    1.297535e-03   1.114125e-03   5.908362e-04   1.060790e-04   3.212529e-06   1.200596e-06   1.788125e-03   4.333195e-04   5.731530e-05   1.170756e-05   1.128554e-02   7.205377e-03   3.174227e-06   3.174231e-06   8.651981e-03   3.015772e-03   6.461959e-03   1.583323e-03   8.252752e-03   1.202605e-02   1.202359e-06   1.126422e-06   4.185917e-06   4.187769e-06   1.089709e-05   1.913781e-03   4.195940e-03   1.061624e-02   1.815601e-03   4.203173e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
175    1.295879e-03   1.112149e-03   5.891617e-04   1.055661e-04   3.191995e-06   1.191120e-06   1.783899e-03   4.316127e-04   5.706672e-05   1.163202e-05   1.128530e-02   7.196219e-03   3.180517e-06   3.180521e-06   8.638310e-03   3.010154e-03   6.453429e-03   1.579243e-03   8.263499e-03   1.200601e-02   1.192890e-06   1.120517e-06   4.193910e-06   4.195765e-06   1.088783e-05   1.917285e-03   4.203173e-03   1.063407e-02   1.818433e-03   4.210158e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
176    1.294302e-03   1.110267e-03   5.875636e-04   1.050772e-04   3.172498e-06   1.182137e-06   1.779855e-03   4.299812e-04   5.682978e-05   1.156019e-05   1.128517e-02   7.187445e-03   3.186590e-06   3.186593e-06   8.625252e-03   3.004786e-03   6.445260e-03   1.575334e-03   8.273889e-03   1.198686e-02   1.183915e-06   1.114920e-06   4.201626e-06   4.203484e-06   1.087910e-05   1.920668e-03   4.210158e-03   1.065129e-02   1.821169e-03   4.216904e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
177    1.292799e-03   1.108474e-03   5.860378e-04   1.046110e-04   3.153972e-06   1.173616e-06   1.775986e-03   4.284213e-04   5.660383e-05   1.149185e-05   1.128512e-02   7.179036e-03   3.192452e-06   3.192456e-06   8.612775e-03   2.999656e-03   6.437432e-03   1.571589e-03   8.283934e-03   1.196855e-02   1.175400e-06   1.109611e-06   4.209076e-06   4.210936e-06   1.087085e-05   1.923934e-03   4.216904e-03   1.066790e-02   1.823814e-03   4.223418e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
178    1.291368e-03   1.106765e-03   5.845803e-04   1.041660e-04   3.136358e-06   1.165527e-06   1.772283e-03   4.269292e-04   5.638827e-05   1.142678e-05   1.128516e-02   7.170975e-03   3.198112e-06   3.198116e-06   8.600849e-03   2.994751e-03   6.429931e-03   1.567999e-03   8.293644e-03   1.195103e-02   1.167317e-06   1.104571e-06   4.216267e-06   4.218130e-06   1.086306e-05   1.927087e-03   4.223418e-03   1.068394e-02   1.826369e-03   4.229707e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
179    1.290002e-03   1.105134e-03   5.831876e-04   1.037412e-04   3.119600e-06   1.157842e-06   1.768737e-03   4.255016e-04   5.618252e-05   1.136480e-05   1.128527e-02   7.163245e-03   3.203576e-06   3.203579e-06   8.589446e-03   2.990060e-03   6.422740e-03   1.564558e-03   8.303028e-03   1.193427e-02   1.159639e-06   1.099783e-06   4.223208e-06   4.225074e-06   1.085569e-05   1.930129e-03   4.229707e-03   1.069941e-02   1.828839e-03   4.235779e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
180    1.288700e-03   1.103578e-03   5.818563e-04   1.033356e-04   3.103648e-06   1.150536e-06   1.765341e-03   4.241352e-04   5.598605e-05   1.130573e-05   1.128545e-02   7.155832e-03   3.208849e-06   3.208853e-06   8.578540e-03   2.985571e-03   6.415846e-03   1.561259e-03   8.312097e-03   1.191822e-02   1.152339e-06   1.095232e-06   4.229909e-06   4.231777e-06   1.084872e-05   1.933066e-03   4.235779e-03   1.071435e-02   1.831224e-03   4.241641e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
181    1.287457e-03   1.102093e-03   5.805833e-04   1.029480e-04   3.088453e-06   1.143587e-06   1.762087e-03   4.228270e-04   5.579838e-05   1.124941e-05   1.128568e-02   7.148720e-03   3.213940e-06   3.213943e-06   8.568104e-03   2.981275e-03   6.409234e-03   1.558095e-03   8.320860e-03   1.190286e-02   1.145396e-06   1.090903e-06   4.236376e-06   4.238246e-06   1.084212e-05   1.935901e-03   4.241641e-03   1.072876e-02   1.833528e-03   4.247301e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
182    1.286271e-03   1.100675e-03   5.793656e-04   1.025776e-04   3.073974e-06   1.136973e-06   1.758969e-03   4.215743e-04   5.561904e-05   1.119567e-05   1.128596e-02   7.141897e-03   3.218853e-06   3.218857e-06   8.558116e-03   2.977163e-03   6.402892e-03   1.555059e-03   8.329327e-03   1.188814e-02   1.138788e-06   1.086783e-06   4.242618e-06   4.244491e-06   1.083587e-05   1.938637e-03   4.247301e-03   1.074266e-02   1.835754e-03   4.252764e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
183    1.285138e-03   1.099320e-03   5.782005e-04   1.022235e-04   3.060168e-06   1.130675e-06   1.755981e-03   4.203742e-04   5.544759e-05   1.114438e-05   1.128628e-02   7.135349e-03   3.223596e-06   3.223599e-06   8.548554e-03   2.973225e-03   6.396807e-03   1.552147e-03   8.337508e-03   1.187404e-02   1.132494e-06   1.082860e-06   4.248643e-06   4.250517e-06   1.082994e-05   1.941277e-03   4.252764e-03   1.075608e-02   1.837904e-03   4.258038e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
184    1.284056e-03   1.098025e-03   5.770852e-04   1.018848e-04   3.046999e-06   1.124673e-06   1.753115e-03   4.192244e-04   5.528364e-05   1.109541e-05   1.128664e-02   7.129064e-03   3.228173e-06   3.228176e-06   8.539397e-03   2.969453e-03   6.390968e-03   1.549352e-03   8.345410e-03   1.186053e-02   1.126498e-06   1.079122e-06   4.254457e-06   4.256334e-06   1.082433e-05   1.943825e-03   4.258038e-03   1.076903e-02   1.839980e-03   4.263128e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
185    1.283021e-03   1.096786e-03   5.760175e-04   1.015607e-04   3.034431e-06   1.118951e-06   1.750368e-03   4.181224e-04   5.512680e-05   1.104864e-05   1.128703e-02   7.123030e-03   3.232590e-06   3.232594e-06   8.530626e-03   2.965838e-03   6.385364e-03   1.546669e-03   8.353044e-03   1.184758e-02   1.120781e-06   1.075559e-06   4.260068e-06   4.261947e-06   1.081900e-05   1.946285e-03   4.263128e-03   1.078152e-02   1.841985e-03   4.268041e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
186    1.282032e-03   1.095602e-03   5.749949e-04   1.012506e-04   3.022433e-06   1.113494e-06   1.747733e-03   4.170661e-04   5.497673e-05   1.100394e-05   1.128745e-02   7.117237e-03   3.236853e-06   3.236857e-06   8.522221e-03   2.962375e-03   6.379983e-03   1.544094e-03   8.360417e-03   1.183517e-02   1.115329e-06   1.072161e-06   4.265483e-06   4.267364e-06   1.081394e-05   1.948658e-03   4.268041e-03   1.079357e-02   1.843922e-03   4.272783e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
187    1.281087e-03   1.094470e-03   5.740153e-04   1.009537e-04   3.010972e-06   1.108287e-06   1.745205e-03   4.160532e-04   5.483307e-05   1.096121e-05   1.128789e-02   7.111673e-03   3.240967e-06   3.240971e-06   8.514167e-03   2.959055e-03   6.374818e-03   1.541621e-03   8.367538e-03   1.182326e-02   1.110126e-06   1.068918e-06   4.270709e-06   4.272591e-06   1.080913e-05   1.950948e-03   4.272783e-03   1.080520e-02   1.845791e-03   4.277360e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
188    1.280182e-03   1.093385e-03   5.730766e-04   1.006694e-04   3.000021e-06   1.103316e-06   1.742779e-03   4.150818e-04   5.469552e-05   1.092035e-05   1.128835e-02   7.106329e-03   3.244938e-06   3.244941e-06   8.506446e-03   2.955871e-03   6.369857e-03   1.539246e-03   8.374415e-03   1.181184e-02   1.105159e-06   1.065823e-06   4.275751e-06   4.277636e-06   1.080457e-05   1.953157e-03   4.277360e-03   1.081642e-02   1.847597e-03   4.281777e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
189    1.279317e-03   1.092348e-03   5.721770e-04   1.003971e-04   2.989554e-06   1.098568e-06   1.740451e-03   4.141499e-04   5.456379e-05   1.088126e-05   1.128883e-02   7.101195e-03   3.248769e-06   3.248772e-06   8.499043e-03   2.952818e-03   6.365092e-03   1.536966e-03   8.381056e-03   1.180089e-02   1.100416e-06   1.062867e-06   4.280617e-06   4.282503e-06   1.080023e-05   1.955289e-03   4.281777e-03   1.082725e-02   1.849340e-03   4.286040e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
190    1.278488e-03   1.091354e-03   5.713145e-04   1.001362e-04   2.979544e-06   1.094032e-06   1.738216e-03   4.132559e-04   5.443759e-05   1.084386e-05   1.128932e-02   7.096263e-03   3.252466e-06   3.252469e-06   8.491943e-03   2.949889e-03   6.360516e-03   1.534775e-03   8.387468e-03   1.179038e-02   1.095884e-06   1.060043e-06   4.285313e-06   4.287200e-06   1.079610e-05   1.957347e-03   4.286040e-03   1.083769e-02   1.851022e-03   4.290153e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
191    1.277695e-03   1.090402e-03   5.704876e-04   9.988621e-05   2.969970e-06   1.089697e-06   1.736070e-03   4.123979e-04   5.431665e-05   1.080806e-05   1.128982e-02   7.091523e-03   3.256033e-06   3.256036e-06   8.485133e-03   2.947080e-03   6.356118e-03   1.532670e-03   8.393660e-03   1.178029e-02   1.091552e-06   1.057345e-06   4.289843e-06   4.291732e-06   1.079217e-05   1.959332e-03   4.290153e-03   1.084777e-02   1.852647e-03   4.294123e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
192    1.276935e-03   1.089491e-03   5.696944e-04   9.964654e-05   2.960809e-06   1.085552e-06   1.734010e-03   4.115745e-04   5.420074e-05   1.077378e-05   1.129032e-02   7.086968e-03   3.259475e-06   3.259478e-06   8.478599e-03   2.944384e-03   6.351893e-03   1.530648e-03   8.399638e-03   1.177061e-02   1.087411e-06   1.054765e-06   4.294214e-06   4.296105e-06   1.078843e-05   1.961247e-03   4.294123e-03   1.085749e-02   1.854215e-03   4.297953e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
